image,prediction,label
ISIC_0034771.jpg,malignant,malignant
ISIC_0034772.jpg,benign,benign
ISIC_0034773.jpg,benign,benign
ISIC_0034774.jpg,benign,benign
ISIC_0034776.jpg,malignant,benign
ISIC_0034777.jpg,benign,benign
ISIC_0034778.jpg,malignant,benign
ISIC_0034779.jpg,malignant,benign
ISIC_0034780.jpg,malignant,benign
ISIC_0034781.jpg,benign,benign
ISIC_0034783.jpg,benign,benign
ISIC_0034784.jpg,malignant,malignant
ISIC_0034786.jpg,benign,benign
ISIC_0034787.jpg,malignant,benign
ISIC_0034788.jpg,malignant,benign
ISIC_0034789.jpg,malignant,benign
ISIC_0034790.jpg,malignant,benign
ISIC_0034791.jpg,malignant,benign
ISIC_0034792.jpg,malignant,benign
ISIC_0034793.jpg,malignant,benign
ISIC_0034795.jpg,malignant,benign
ISIC_0034797.jpg,malignant,benign
ISIC_0034798.jpg,benign,benign
ISIC_0034800.jpg,malignant,benign
ISIC_0034801.jpg,malignant,benign
ISIC_0034803.jpg,malignant,benign
ISIC_0034804.jpg,malignant,malignant
ISIC_0034806.jpg,malignant,benign
ISIC_0034807.jpg,benign,benign
ISIC_0034808.jpg,malignant,benign
ISIC_0034809.jpg,malignant,benign
ISIC_0034810.jpg,malignant,benign
ISIC_0034811.jpg,malignant,benign
ISIC_0034813.jpg,malignant,benign
ISIC_0034815.jpg,malignant,benign
ISIC_0034816.jpg,malignant,benign
ISIC_0034817.jpg,malignant,malignant
ISIC_0034818.jpg,benign,benign
ISIC_0034819.jpg,malignant,malignant
ISIC_0034821.jpg,benign,benign
ISIC_0034823.jpg,malignant,benign
ISIC_0034824.jpg,malignant,benign
ISIC_0034827.jpg,benign,benign
ISIC_0034828.jpg,malignant,benign
ISIC_0034829.jpg,benign,benign
ISIC_0034830.jpg,benign,benign
ISIC_0034831.jpg,malignant,benign
ISIC_0034832.jpg,benign,benign
ISIC_0034834.jpg,malignant,benign
ISIC_0034835.jpg,benign,benign
ISIC_0034836.jpg,malignant,benign
ISIC_0034837.jpg,benign,benign
ISIC_0034838.jpg,malignant,benign
ISIC_0034839.jpg,benign,benign
ISIC_0034841.jpg,malignant,benign
ISIC_0034843.jpg,malignant,benign
ISIC_0034844.jpg,malignant,benign
ISIC_0034845.jpg,malignant,benign
ISIC_0034846.jpg,malignant,benign
ISIC_0034847.jpg,malignant,benign
ISIC_0034848.jpg,malignant,benign
ISIC_0034851.jpg,malignant,benign
ISIC_0034852.jpg,benign,benign
ISIC_0034853.jpg,malignant,benign
ISIC_0034854.jpg,benign,benign
ISIC_0034855.jpg,malignant,benign
ISIC_0034856.jpg,malignant,benign
ISIC_0034857.jpg,malignant,benign
ISIC_0034859.jpg,malignant,malignant
ISIC_0034860.jpg,malignant,benign
ISIC_0034861.jpg,benign,benign
ISIC_0034862.jpg,malignant,benign
ISIC_0034863.jpg,malignant,malignant
ISIC_0034864.jpg,malignant,benign
ISIC_0034865.jpg,malignant,benign
ISIC_0034866.jpg,malignant,benign
ISIC_0034867.jpg,malignant,benign
ISIC_0034868.jpg,malignant,benign
ISIC_0034869.jpg,malignant,benign
ISIC_0034871.jpg,malignant,malignant
ISIC_0034872.jpg,benign,benign
ISIC_0034873.jpg,malignant,malignant
ISIC_0034874.jpg,malignant,malignant
ISIC_0034875.jpg,malignant,malignant
ISIC_0034877.jpg,malignant,benign
ISIC_0034878.jpg,malignant,benign
ISIC_0034880.jpg,malignant,benign
ISIC_0034881.jpg,malignant,benign
ISIC_0034882.jpg,malignant,malignant
ISIC_0034883.jpg,malignant,benign
ISIC_0034884.jpg,benign,benign
ISIC_0034885.jpg,benign,benign
ISIC_0034886.jpg,malignant,benign
ISIC_0034889.jpg,malignant,benign
ISIC_0034890.jpg,malignant,benign
ISIC_0034892.jpg,benign,benign
ISIC_0034893.jpg,malignant,benign
ISIC_0034894.jpg,malignant,benign
ISIC_0034895.jpg,malignant,malignant
ISIC_0034897.jpg,malignant,benign
ISIC_0034900.jpg,malignant,benign
ISIC_0034901.jpg,benign,benign
ISIC_0034902.jpg,benign,benign
ISIC_0034903.jpg,malignant,benign
ISIC_0034904.jpg,malignant,malignant
ISIC_0034907.jpg,malignant,benign
ISIC_0034908.jpg,malignant,benign
ISIC_0034909.jpg,malignant,benign
ISIC_0034912.jpg,malignant,benign
ISIC_0034913.jpg,malignant,benign
ISIC_0034916.jpg,malignant,benign
ISIC_0034917.jpg,malignant,benign
ISIC_0034918.jpg,benign,malignant
ISIC_0034919.jpg,malignant,benign
ISIC_0034920.jpg,malignant,benign
ISIC_0034921.jpg,malignant,benign
ISIC_0034922.jpg,benign,benign
ISIC_0034923.jpg,malignant,benign
ISIC_0034924.jpg,malignant,benign
ISIC_0034925.jpg,malignant,benign
ISIC_0034926.jpg,malignant,malignant
ISIC_0034927.jpg,malignant,benign
ISIC_0034928.jpg,malignant,benign
ISIC_0034932.jpg,malignant,benign
ISIC_0034933.jpg,benign,benign
ISIC_0034934.jpg,benign,malignant
ISIC_0034935.jpg,benign,benign
ISIC_0034938.jpg,malignant,benign
ISIC_0034940.jpg,malignant,benign
ISIC_0034941.jpg,malignant,benign
ISIC_0034942.jpg,malignant,benign
ISIC_0034943.jpg,benign,benign
ISIC_0034944.jpg,malignant,benign
ISIC_0034945.jpg,malignant,benign
ISIC_0034947.jpg,benign,benign
ISIC_0034949.jpg,malignant,malignant
ISIC_0034950.jpg,malignant,benign
ISIC_0034955.jpg,malignant,benign
ISIC_0034956.jpg,malignant,benign
ISIC_0034957.jpg,malignant,malignant
ISIC_0034958.jpg,malignant,malignant
ISIC_0034959.jpg,malignant,malignant
ISIC_0034962.jpg,malignant,benign
ISIC_0034964.jpg,malignant,benign
ISIC_0034965.jpg,malignant,benign
ISIC_0034967.jpg,malignant,benign
ISIC_0034968.jpg,malignant,benign
ISIC_0034971.jpg,malignant,malignant
ISIC_0034973.jpg,malignant,benign
ISIC_0034974.jpg,benign,benign
ISIC_0034975.jpg,benign,benign
ISIC_0034976.jpg,benign,benign
ISIC_0034977.jpg,malignant,benign
ISIC_0034978.jpg,benign,benign
ISIC_0034979.jpg,malignant,benign
ISIC_0034983.jpg,benign,benign
ISIC_0034984.jpg,malignant,benign
ISIC_0034985.jpg,benign,benign
ISIC_0034986.jpg,malignant,benign
ISIC_0034988.jpg,malignant,malignant
ISIC_0034989.jpg,benign,benign
ISIC_0034990.jpg,malignant,benign
ISIC_0034991.jpg,malignant,benign
ISIC_0034992.jpg,malignant,benign
ISIC_0034996.jpg,benign,benign
ISIC_0034998.jpg,malignant,malignant
ISIC_0035000.jpg,malignant,malignant
ISIC_0035002.jpg,benign,benign
ISIC_0035003.jpg,malignant,benign
ISIC_0035005.jpg,benign,benign
ISIC_0035006.jpg,malignant,benign
ISIC_0035007.jpg,malignant,benign
ISIC_0035009.jpg,malignant,benign
ISIC_0035011.jpg,malignant,benign
ISIC_0035013.jpg,malignant,benign
ISIC_0035014.jpg,malignant,benign
ISIC_0035015.jpg,malignant,benign
ISIC_0035016.jpg,malignant,benign
ISIC_0035017.jpg,benign,benign
ISIC_0035019.jpg,malignant,benign
ISIC_0035020.jpg,malignant,benign
ISIC_0035021.jpg,malignant,malignant
ISIC_0035022.jpg,malignant,benign
ISIC_0035023.jpg,malignant,benign
ISIC_0035024.jpg,malignant,benign
